url_detail_id,scrapped_day,title,opening_date,closing_date,source,is_alert,location,tipo,reference,organization
https://jobs.giz.de/index.php?ac=jobad&id=67304,25/04/2023,Praktikant*in Interne Kommunikation,2023-04-25,2023-05-10,GIZ,False,Eschborn,,,
https://jobs.giz.de/index.php?ac=jobad&id=66881,25/04/2023,Development Worker (m/f/d) Strengthening the influence of Palestinian refugees on their living conditions in the Middle East & North Africa (MENA) region,2023-04-25,2023-05-14,GIZ,True,Amman,,,
https://jobs.giz.de/index.php?ac=jobad&id=67321,25/04/2023,Trainee Finanzmanagement Ausland,2023-04-25,2023-05-26,GIZ,False,Eschborn,,,
https://jobs.giz.de/index.php?ac=jobad&id=67290,25/04/2023,Sachbearbeiter*in in der Initiative für Nachhaltige Agrarlieferketten,2023-04-24,2023-05-28,GIZ,False,Bonn,,,
https://iadbcareers.referrals.selectminds.com/jobs/climate-change-specialist-suriname-5059,25/04/2023,Climate Change Specialist - Suriname,"Apr 25, 2023","May 10, 2023",IDB,False,Suriname - Country Office,,,
https://iadbcareers.referrals.selectminds.com/jobs/climate-change-specialist-in-paris-agreement-alignment-washington-dc-5060,25/04/2023,"Climate Change Specialist in Paris Agreement Alignment Washington, DC","Apr 25, 2023","May 9, 2023",IDB,False,"Washington DC, United States - Headquarters",,,
https://iadbcareers.referrals.selectminds.com/jobs/disaster-risk-management-specialist-infrastructure-5061,25/04/2023,Disaster Risk Management Specialist - Infrastructure,"Apr 25, 2023","May 16, 2023",IDB,False,"Washington DC, United States - Headquarters",,,
https://iadbcareers.referrals.selectminds.com/jobs/country-office-belize-general-operations-consultant-5058,25/04/2023,Country Office Belize General Operations Consultant,"Apr 25, 2023","May 2, 2023",IDB,False,Belize - Country Office,,,
https://www.ungm.org/Public/Notice/198707,25/04/2023,RFQ Biens - Achat de produits chimiques et d'un onduleur,25-Apr-2023,08-May-2023 16:00 (GMT 0.00),ungm,False,Algeria,Request for quotation,RFQ/2023/46593,
https://www.ungm.org/Public/Notice/198674,25/04/2023,Event management and catering services for Bamyan city (Bamyan ) in Afghanistan,25-Apr-2023,30-Apr-2023 23:59 (GMT 4.30),ungm,False,Afghanistan,Request for quotation,2023/FAAFG/FAAFG/121748,
https://www.ungm.org/Public/Notice/198673,25/04/2023,FAO Iran- Procurement of Laboratory Equipment and Supplies,25-Apr-2023,11-May-2023 13:00 (GMT 4.30),ungm,False,"Iran, Islamic Republic of",Invitation to bid,2023/FAIRA/FAIRA/120470,
https://www.ungm.org/Public/Notice/198672,25/04/2023,"Construction of classrooms for a primary school at Ashgut Village, Gesan Locality, Blue Nile reg ...",25-Apr-2023,09-May-2023 00:00 (GMT 0.00),ungm,False,Sudan,Request for EOI,EOIUNON21157,
https://www.ungm.org/Public/Notice/198671,25/04/2023,PR 205B-2022 Procurement of Fiberglass Canoes,25-Apr-2023,05-May-2023 11:00 (GMT 2.00),ungm,False,South Sudan,Invitation to bid,2023/FRSSD/FRSSD/121801,
https://www.ungm.org/Public/Notice/198670,25/04/2023,"Supply and Delivery of a VIP 9-Seater Mini-Van to the UNGSC, Brindisi (Italy)",25-Apr-2023,08-May-2023 00:00 (GMT 0.00),ungm,False,Italy,Request for EOI,EOIUNGSC21156,
https://www.ungm.org/Public/Notice/198692,25/04/2023,RFP for Virtual event production and video production services for the Equator Prize 2023.,25-Apr-2023,17-May-2023 17:00 (GMT 0.00),ungm,False,Multiple destinations,Request for proposal,RFP/2023/46390,
https://www.ungm.org/Public/Notice/198668,25/04/2023,"PR 43-2023 Design, supply, installation and commissioning of a 24 hour operating, minimum 20 KVA, off-grid solar back-up system to supply electricity",25-Apr-2023,08-May-2023 11:00 (GMT 2.00),ungm,False,South Sudan,Invitation to bid,2023/FRSSD/FRSSD/121798,
https://www.ungm.org/Public/Notice/198667,25/04/2023,Event management and catering services for Balkh city (Mazar-I-Sharif ) in Afghanistan,25-Apr-2023,30-Apr-2023 23:59 (GMT 4.30),ungm,False,Afghanistan,Request for quotation,2023/FAAFG/FAAFG/121747,
https://www.ungm.org/Public/Notice/198666,25/04/2023,"Rehabilitation of Public Infrastructures â Dondo, Nhamatanda and Buzi District, Sofala Province  ...",25-Apr-2023,10-May-2023 00:00 (GMT 0.00),ungm,False,Mozambique,Request for EOI,EOIUNON21154,
